Review Texts,10means_label
"The First Corona Vaccine was invented in Russia, Everyone is optimistic....
#CovidVaccine https://t.co/iUPQMMQCo3",8
"Is THIS also what you want?
.
.
.
#CovidVaccine #russiavaccinenews #RussianVaccine #covid19cure #russiavaccine… https://t.co/hYsw7mgXS6",8
"I have a joke and n Corona but you will not take it positively....... 

@COVIDNewsByMIB 
#COVID19 
#CovidVaccine",8
"When #CovidVaccine is ready to go. 

#CovidVaccine #COVID19India #COVID #Covid_19 https://t.co/DASfgYkmIp",8
Somebody sent me this and I just had to share... 🤣#VladimirPutin #COVID19 #coronavirus #vaccine #CovidVaccine https://t.co/9vZrhjTKAW,8
Waiting for a youtube video which unbox and test #CovidVaccine  made by Russia.,8
"Cartoon of the week! 😅

#US #Trump #Russia #Putin #Covid_19 #Corona #Vaccine #CovidVaccine #RussianVaccine… https://t.co/DYH0jCPcGU",8
"COVID-19 vaccine: Russia to begin mass production within 2 weeks 

#COVID19 #CovidVaccine #RussianVaccine #Russia
https://t.co/sNJjPyzlKY",8
Who had this on their 2020 bingo card? #vaccines #COVID19 #CovidVaccine  https://t.co/zsYVQl18El,8
Extremely surprised that Russia announced Covid vaccine before people on Twitter. #RussianVaccine #CovidVaccine,8
"Nobody is flexing in #2020 except #Putin with that new #vaccine 

#COVID19 #CovidVaccine https://t.co/vBfggsBtJ9",8
Now who did this 🤣😂 #CovidVaccine https://t.co/Ikyg1ibbqj,8
"#CovidVaccine, #COVID19 Some good news:

One of the vaccines being developed (by Pfizer and BioNTech), who also spo… https://t.co/HRTsDWzUb8",8
"That question from #WHO testing #RussianVaccine is Doubting.!?🤨
1. #WHO stands with #china.!?😤

#CovidVaccine #COVID19 #RussianVaccine #WHO",8
"Well... I guess the best thing we should say is “Thank you!”

...for now 🧐
#CovidVaccine #RussianVaccine… https://t.co/GIE20OwqE4",8
"Turkey, Russia discuss cooperation on Moscow’s coronavirus vaccine #COVID19 #CovidVaccine
https://t.co/NE994CCbgn https://t.co/2fynnacIiE",8
"PM Modi Updates On Covid #Vaccine: '3 In Testing, Awaiting Nod To Produce &amp; Distribute'
#CovidVaccine #COVID19 https://t.co/suLiib9I45",8
I will not take a #CovidVaccine,8
#CovidVaccine: Race to #Patent Treatments Could Hold Back #CoronavirusDrug  https://t.co/XFuwPQojgE,8
"Well-done &amp; Thank you #Russia

#russiacovid19vaccine #coronavirus #COVID #CovidVaccine #CoronavirusIndia… https://t.co/baIw3NA1Jm",8
All those who want to go back to school should apply for visas to #Russia since they have a #CovidVaccine,8
"The Coronavirus Vaccine Tracker
by @nytimes #COVID19 #CovidVaccine
https://t.co/vg2q7Shw3c",8
Best of luck to Russia. Hope their vaccine works! #RussianVaccine #CovidVaccine #CovidVaccineRace,8
"Assuming there is 1 or more vaccines available.  How likely are you to want it and actually get it? 

#COVID19 #CovidVaccine",8
"#CovidVaccine 
#COVID19vaccine #RussianVaccine #Putin 

Note: Just take it as meme https://t.co/adKdB5YKCB",8
"Do you think india should order covid19 vaccine made by Russia as soon as possible ?
#RussianVaccine 
#CovidVaccine… https://t.co/rfGMCl2Emo",8
We have the best research labs @UCIrvine !! #Covid19 #SARS-CoV-2 #CovidVaccine #drug #update https://t.co/xelOfnm8vH,8
"#CovidVaccine #Russia #coronavirus 
The satya show @absolutesatya https://t.co/Z6dTj7LYJC",8
"Russia has developed covid vaccine

Me to my friends
#RussianVaccine #CovidVaccine https://t.co/JUxOAAaIrU",8
"Russia produces first batch of #CovidVaccine , to be given to doctors https://t.co/9ODFLnYJN2 #CoronavirusVaccine #coronavirus",8
Now who did this? #RussianVaccine #russiavaccine #Russia #CovidVaccine #CovidVaccineRace https://t.co/bWaiSPF8EV,8
"#azaadi from masks. When is this happening? 
#COVID19 #CovidVaccine https://t.co/mtioeYNRdS",8
"(1/5) If Russia has successfully developed a #CovidVaccine, we should absolutely begin testing it to see if it is a… https://t.co/w8WAXzTeD1",8
"#Sputnik to #CovidVaccine ! 
Hope it works ! Now #USA is under pressure ! 😅
#RussianVaccine #coronavirus https://t.co/rmzqxOAo1b",8
This is funny 😂🤣 #COVID19 #CovidVaccine https://t.co/PKFIGBw6PK,8
"Nobody

China's president Xi Jinping going to russia for vaccine. 
#Russia #RussianVaccine #CovidVaccine https://t.co/G7j1Ep91Ku",8
Now that’s how we do it 😂. @realDonaldTrump #VladimirPutin #CovidVaccine #CoronavirusVaccine #CovidVaccineRace https://t.co/S9SP7ZgZ4c,8
Russia announces they have a vaccine. #CovidVaccine #RussianVaccine #Vaccine #TrumpRussia #TrumpPutin #PutinsPuppet… https://t.co/SEH3GaRoy7,8
"#WHO in talks with #Russia to get more information about its '#Covidvaccine'
https://t.co/EuUSfITuDY",8
"Medical students from West Bengal in Russia excited over ‘Sputnik V’ registration

#CovidVaccine 
#COVID19 

Link:… https://t.co/yWrpTJlDjl",8
I only have one word for those willing to take the inadequately tested #CovidVaccine from Russia: Thalidomide,8
"Do you trust #Russia &amp; #VladimirPutin on #RussianVaccine for #coronavirus ?

#russiavaccine #RussiaReport #COVID19… https://t.co/CkDBE5HejA",8
"Russia Announces COVID-19 Vaccine
Rest of the World🙂 
#RussianVaccine #CovidVaccine https://t.co/2mm8Q4FFwe",8
"So apt when the world is searching for a #vaccine. 😂 💉 

#CovidVaccine #RussianVaccine https://t.co/opn2X5meol",8
Some scientists said they fear Moscow may be putting national prestige before safety #Russia #CovidVaccine… https://t.co/8bLkebsuo4,8
#CovidVaccine: Germany's leading infectious disease institute said that first #COVID19 vaccine could be available a… https://t.co/2G7N8I6XIK,8
"Any views? Powerful yet Suffering?
#COVID19 #Corona #COVID__19 #COVID #CovidVaccine #Covid_19 #karma #History… https://t.co/THllG6kNT8",8
"Here's the latest update on COVID19 vaccine ⤵️

#COVID19 #CovidVaccineRace #COVIDVaccine 

https://t.co/eMdlYM6n2C",8
#covid19 #covidvaccine #funny #humour #russia #vaccine #putin #presidentputin @ Brighton https://t.co/KXmqPVMAME,8
Hope for the best #CovidVaccine #IndependenceDayIndia2020 #August15th #COVID19 https://t.co/KwGVHBDDpV,8
"Finally @realDonaldTrump sucking up to #Russia will pay off. 

#RussianVaccine 
#CovidVaccine",8
Some scientists said they fear Moscow may be putting national prestige before safety #Russia #CovidVaccine… https://t.co/KLyt5g1gje,8
It must have #CovidVaccine https://t.co/8sssXABAO1,8
"#Russia’s new Sputnik launch raises risks in dash for #CovidVaccine 👀🤖
 https://t.co/q3OWx8soLF",8
"Some good news! This thread: 

#COVID19 #CoronavirusOutbreak #CovidVaccine https://t.co/xUEoLu19i5",8
"Not to sound like a Karen, but I will NEVER take a COVID Vax made in Russia!!! #COVID19 #CovidVaccine #RussianVaccine",8
"Turkey, Russia discuss cooperation on Moscow’s coronavirus vaccine #COVID19 #CovidVaccine  https://t.co/qiibwIVHaH",8
"First #CovidVaccine devloped by 

 #CovidVaccine.
 #CovidVaccine",8
"States asked not to procure #COVID19 vaccine separately

#coronavirus #COVID #CovidVaccine #IndiaFightsCorona 
https://t.co/vSOH5ArWzF",8
"Mr. Putin are you really that generous or is it a game.🤔
#CovidVaccine #vaccine #VladimirPutin #RussianVaccine https://t.co/FG8TgfAEVk",8
"Russian COVID-19 vaccine not in advanced test stages: WHO 

#Covid_19 #CovidVaccine #RussianVaccine #Russia 
https://t.co/II8rUTpJmL",8
Always a good listen #sawbones #COVID19 #CovidVaccine  https://t.co/JG5KKib5gI,8
"GO CORONA GO
Russia announces World's first Covid-19 vaccine!
#Covid_19 #coronavirus #CovidVaccine #RussianVaccine https://t.co/qjKKmPXDXW",8
"Russia invented first covid vaccine
#RussianVaccine #Putin #CovidVaccine https://t.co/wASStuKcJ3",8
Doctors are great n without teachers there will be no doctors. #RussianVaccine #russia #CovidVaccine https://t.co/bauMEEn1Zt,8
"Vaccine is the second best thing that came from Russia 
.
.
Smirnoff still remains First.

#RussianVaccine #COVID 
#CovidVaccine",8
Thirsty for @COVIDvaccine #covidvaccine,8
"it’s over?!

#Covid19Millionares #covid19 
#corona #CovidVaccine",8
When the world is desperate for a #CovidVaccine and Russia says they have one and everyone is like... https://t.co/4UK8Lpe0H2,8
"Not only couples have trust issues.🤐
#COVID19 #RussianVaccine #CoronavirusVaccine #CovidVaccine https://t.co/EPdbZia5zb",8
#CovidVaccine update ... https://t.co/nbDp84ZDQr,8
A #CovidVaccine from #Russia?!!!! 😳🤣 https://t.co/9mpYqaUASL,8
#RussianVaccine #Russia announces #CovidVaccine  '#SputnikV' https://t.co/sjMFW9nbCY,8
#CovidVaccine: EU reserves 400 million doses of US-made virus vaccine | Euractiv https://t.co/lyIPzSO2yO,8
"Russia’s new Sputnik launch raises risks in dash for #Covidvaccine!!
Join with us online #Vaccinerd2020
Twitter:… https://t.co/3Doz0NSRiF",8
"God Bless Russia! 🙏👪💗💉👏🌏🌎🌍
#SputnikV 
#sputnikvaccine 
#Rusia 
#RussianVaccine 
#CovidVaccine 
#CovidVaccineRace",8
"My reaction when someone asks me when will vaccine come 😂

#COVID19 #CovidVaccine https://t.co/QkkFHlw5Il",8
A local pharmaceutical company had expressed interest to reproduce a #CovidVaccine that other countries may develop… https://t.co/UDodOplVD6,9
"There is a very old virus called 'Hunger.' Every year this virus kills 3.1 million kids. Its cure is easy, that's c… https://t.co/IPXgILqaYy",9
Phase I/II data on Pfizer/BioNTech's mRNA #CovidVaccine. It is somewhat alarming how reactogenic it is with high ra… https://t.co/cOmZ5qXtJ3,9
That’s Phase 1. Two more phases to go...Keep going India 🇮🇳 #CovidVaccine https://t.co/CDZEB9s5oO,9
"Flinders University's Professor Nikolai Petrovsky on 
@ACurrentAffair9 this week, discussing the successful phase 1… https://t.co/LRKNqueUit",9
A local #pharmaceutical company had expressed interest to reproduce a #CovidVaccine that other countries may develo… https://t.co/fnHmAOEulM,9
"Great news: @pfizer's vaccine has entered Phase 3 trial. Read more: https://t.co/pdQjLj3CVZ

#Pharmaceutical… https://t.co/ogZ2iMPdwP",9
"Covaxin is safe, show phase I results. #bharatbiotech #CovidVaccine

https://t.co/XiRLtqywnM https://t.co/QhuegMrGfB",9
"Draft landscape of list of Approved vaccines by WHO 

AstraZeneca, Moderna, Pfizer are on Phase 3 of trials 

India… https://t.co/yt63917YW7",9
The percentage of getting Covid is actually less than the percentage to Russian vaccine getting success. No phase 2… https://t.co/QRqWU8FnRM,9
"The Top 5 COVID Vaccine Companies (Our Picks &amp; Research)
1) AstraZeneca
2) Pfizer
3) Moderna
4) Johnson &amp; Johnson
5… https://t.co/AHmoL28bqJ",9
Have you people read what a person who has volunteered for Phase III Human Trial of #CovidVaccine has to say. Read… https://t.co/nVWA8qgEB7,9
What happened my friend? I told you short the #Covid19 vaccine stock and $IMV went down like what 30% in 3 days? ev… https://t.co/WMlcRuyMzm,9
"""These results support the ongoing clinical trial of the vaccine in humans, the results of which are eagerly awaite… https://t.co/JwDbOImQA7",9
"phase 3 trials begin in next 7-10 days, what does it mean for a vaccine which is already launched. :( #CovidVaccine… https://t.co/yKVon5bqX0",9
Just enrolled into a pivotal phase 3 clinical trial of COVID vaccine. Stay tuned for weekly updates. #CovidVaccine… https://t.co/wo0TKTwKuv,9
Pinoys in Russia ready to join Sputnik V clinical trials. Read more: https://t.co/KTQzUDj2wq #CovidVaccine… https://t.co/XcSspm6GNz,9
"Dear Russia, 
You cannot skip phase 3 trials like you skip ads before a youtube video! #RussianVaccine #CovidVaccine #COVID19India",9
"Another pharma company expects to enter phase-I, II trials of COVID19 vaccine by end of 2020. Details ⤵️… https://t.co/NSWECp3FcH",9
"Phase III Studies are also opportunities to identify rare side effects that occur say in 1/1000 instances. 
Or dete… https://t.co/2syLQpvX8s",9
"Sanofi Snags Another US Biotech Asset With $3.7 Billion Deal For Principia Biopharma
https://t.co/4CrQsZYWFT… https://t.co/NCehFKfzS4",9
"...and don't get me started on safety/tolerability.

75% of $BNTX $PFE #covidvaccine phase III dose w/ fevers+lots… https://t.co/YmcKpEBIKI",9
"#COVAXIN found SAFE in Phase 1 Trial; Phase 2 Trials in September.

#CovidVaccine #VaccinesSaveLives… https://t.co/F5Gdip0BbG",9
"@Ajay_Bagga Is the Russian vaccine good?

It’s tested on 76 volunteers; phase 3 trials not done. A good vaccine is… https://t.co/WmUEViUxiy",9
Phase 3 clinical trial of covid-19 vaccine developed by University of Oxford will be completed by the end of Novemb… https://t.co/wcJj1tKhEI,9
Presidential Spokesperson Harry Roque announced the Philippines will begin Phase 3 of the Russia-funded clinical tr… https://t.co/MclsQE8SJ1,9
"3 Covid Vaccines At Trials, Plan For Distribution Ready: PM At Red Fort

Independence Day 2020: PM Modi also announ… https://t.co/iuE20A9gmu",9
"Oxford University is looking for candidates to be part of the COVID 19 vaccine trial.

They are now enrolling peopl… https://t.co/DgVNmNCC2j",9
A local #pharmaceutical company had expressed interest to reproduce a #CovidVaccine that other countries may develo… https://t.co/aCgJWMahG2,9
"#CovidVaccine  (3/3) ii. Supply + Coverage + Uptake Issues: India had 69000 cases of Measles in 2018, despite an ef… https://t.co/3PfVny8pie",9
"Post Unlock 3.0,  Girls have been more eager for a waxing than a vaccine. #CovidVaccine",9
U.S. drug developer #Novavax says its experimental #COVID19 #vaccine is starting the 2nd phase of testing in… https://t.co/Dbk8qNOTCL,9
India’s first COVID-19 vaccine called the Covaxin has shown convincing results in its phase 1 trials which are to b… https://t.co/dnTe0FGZAE,9
"President Rodrigo Duterte recently accepted Russia's offer of free vaccine, although not completing the 3rd Phase o… https://t.co/B1V514Aras",9
The investigational antiviral #Remdesivir in phase 3 clinical trials led to faster time to recovery vs placebo and… https://t.co/WP3ZlqwYft,9
"Pfizer's COVID vaccine shows 'robust' results in early trial

#pfizers #covidvaccine

For more information | ⬇️… https://t.co/3bvff2t9Yh",9
"Serum Institute Of India starting phase 2 trails of Oxford-AstraZeneca vaccine this week
10 centres short listed ac… https://t.co/Mq9LRVzNFa",9
"'Bharat Biotech-ICMR developed Covaxin is safe, show preliminary phase I results'
-
Read more 👉… https://t.co/12m4JUSvjS",9
I enrolled in the Phase III #Moderna vaccine trial today! #TeamFauci #CovidVaccine https://t.co/k3kRvnTVtY,9
India has moved ahead in trying to make the Corona vaccine. Phase 1 of the ongoing vaccine trial in the country is… https://t.co/Oiz4TAed5S,9
Such a farce. Beware. Understand the news you read on trials. It's not as grand as it usually sounds like. Sceptici… https://t.co/7vc4WZDegL,9
The Center for Immunization Research at the @JohnsHopkinsSPH has begun enrolling study participants into a Phase 2/… https://t.co/OzOvYCt6Zm,9
@JNJNews @harvardmed @nature @nytimes China’s already entering Phase 3. They started in January. As the niece of a… https://t.co/QQexbYM07D,9
"#Coronavirus vaccine Offender in #China Reveals immune Reaction, enters Stage 3 trial #covidvaccine… https://t.co/Q6HB2mnRXM",9
"Renault Duster 1.3 Turbo Petrol Engine Details Revealed; Launch Imminent
#autonews #news #renaultduster… https://t.co/pP8wO7Tu9X",9
"Mystery shrouds the Phase-I clinical trials of #COVAXIN, as per this report, is found to be safe. Study or data not… https://t.co/U4Pzdk7ve7",9
"Russia - Covid Vaccine.. Phase 3 na
Indonesia - Covid Vaccine.. Phase 1 na 

Philippines - nasa Phase Shield parin.… https://t.co/uiJwy6zTJq",9
"Wow.

Portlanders are being recruited for phase 3 clinical trials for a potential #CovidVaccine, w/ injections to b… https://t.co/AzVPRg0x1r",9
Did you know there are 170 candidate vaccines all across the world in different phases? QW+ database member… https://t.co/zbI8xNbrpl,9
#UKMX and #FundacionCarlosSlim are working together to develop a #CovidVaccine that is currently in phase 3.… https://t.co/Lpo3dWiJ4P,9
Serum Institute Of India starting phase 2 trails of the Oxford-AstraZeneca vaccine this week. 10 centres short list… https://t.co/E6uER9A4aT,9
Pfizer is looking to sign up people for a covid vaccine study. You get a drug or a placebo. Then OVER THE NEXT 2 YE… https://t.co/Alht77F81g,9
